Workflow,Molecule,Geometry_Param,E_HF,E_FCI,E_CISD,n_spatial,Pool_Singles,Pool_Quartets,V_Identity,V_Optimized,Single_Expectations,Single_Variances,Quartet_Expectations,Quartet_Variances,Thetas_JSON,Rotation_Pairs_JSON,Optimizer_Success,Optimizer_Status,Optimizer_Message,Optimizer_Nit,Optimizer_Nfev,N_Restarts,Elapsed_Seconds,Sum_CommSq_Identity,Sum_CommSq_Optimized,Sum_Sexp_Identity,Sum_Sexp_Optimized,Coarse_Entropy_Identity,Coarse_Entropy_Optimized,Fine_Entropy_Identity,Fine_Entropy_Optimized,Edec_Identity,Edec_Optimized,Ecoupled_Identity,Ecoupled_Optimized,Kcoupled_Identity,Kcoupled_Optimized,EBO_Identity,EBO_Optimized,NumSectors_Identity,NumSectors_Optimized,DenseDiagnosticsSkipped,Operator_Count,Energy_Diagnostics_Seconds
mixed_pool,h2o,0.958,-74.96304853546573,-75.0126289449298,-75.01192289590936,7,0 1 2,3-6 4-5,0.12394921554347038,0.003537966891551947,"[0.9999977500668991,0.9999999648285485,0.9991864433162851]","[4.4998611397062405e-06,7.034290183671743e-08,0.0016264514929520413]","[0.9991177738689099,0.9999275638593519]","[0.001763673939233823,0.0001448670343017211]","[0.024509221760839892,-4.5370634127875136e-07,-0.015952135959115935,1.7385333146916472e-07,0.00023654575910660758,-7.393973264710761e-09,0.7879584956114386,0.4193518370709057,1.5707963375857583,-3.26771361543003e-09,3.403091624711905e-10,0.48207802824801743,-0.8644499510385786,-0.007447907954154208,-2.579613078232407e-07,-0.07334681975223292,0.009891189650653661,0.6833075785572628,0.959431946204309,-0.0021296081538306815,-0.0016252706651042421]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",True,1,Optimization terminated successfully.,2,492,24,138.41385609999998,0.6117681004495593,0.023240291921996222,4.937491482798944,4.998229495939993,0.08158976146955445,0.004000345185498455,0.0894518098390423,0.0050701189544443345,-74.9881337145179,-75.01171586190385,-75.01238633982916,-75.01171586190372,304,1,-74.98813371451797,-75.01171586190374,16,16,False,5,64.75856500002556
mixed_pool,h2o,1.1293333333333333,-74.92998360847618,-75.00603473413533,-75.00392753642045,7,0 1 2,3-6 4-5,0.22995864608263406,0.005479060352146403,"[0.999998521965923,0.9999999977726434,0.9987575327514754]","[2.9560659694505276e-06,4.454713264934185e-09,0.002483390772185623]","[0.9986384220339138,0.9998641651242114]","[0.002721302037614559,0.00027165130046369335]","[0.023768715005525746,1.657450691804164e-07,-0.009055553360837567,8.78948087238155e-07,0.0003618991463781636,-4.301050168903855e-09,0.0014999678019697103,0.4029276630372587,1.5705950813102991,-2.600354421267756e-06,-4.379590766503483e-09,0.0003528248545639606,1.5721796093265477,0.012901151422849628,3.3671828511138144e-09,2.3056160039295605e-05,0.01744395120979674,5.3000003327322,0.15756698968168142,-0.00031816287826397867,-9.451476315343047e-05]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",True,1,Optimization terminated successfully.,1,845,24,116.8862952000054,0.6677701529439624,0.02441748191939554,4.882800026597602,4.997258639648169,0.14494820669588565,0.0059220718274994285,0.16612451720976987,0.007491769697727709,-74.96749059818772,-75.00479922094922,-75.00557709820194,-75.00509767507798,317,210,-74.96749059818758,-75.00479922094931,16,16,False,5,69.6607595999958
mixed_pool,h2o,1.3006666666666666,-74.83571572704696,-74.94852404744275,-74.9428344275383,7,0 1 2,3-6 4-5,0.39227587917059226,0.00569790707773199,"[0.9999990410384785,0.9999999946772199,0.9987613915460344]","[1.917922123451099e-06,1.0645560211131055e-08,0.0024756827570290296]","[0.9985968440613888,0.9997838262263177]","[0.00280434303063426,0.00043230081626421946]","[0.025892796362871246,-1.2024473097025428e-06,-0.005738907435974683,-4.790037877490954e-07,0.0005359458018407211,-4.758884780318162e-10,-0.002243063145834075,0.2492769407907645,1.571302590756488,9.409191543182336e-06,8.173438642412148e-09,0.004792343958753271,1.5686918262560252,0.018572758020295874,8.290802667622152e-09,1.3661151224771533e-05,0.025392112773787105,0.8794553000760039,-0.04259731540552086,-0.006427550810714859,-0.0007787825161559938]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",True,1,Optimization terminated successfully.,1,537,24,118.69317140002386,0.7141975957820248,0.019540729655397434,4.795871314843742,4.997141097549438,0.22627646987985026,0.006239265623834932,0.2731230142294788,0.007511689149346333,-74.89262798033278,-74.94734406848568,-74.94778510053597,-74.94774022166187,344,233,-74.89262798033273,-74.94734406848572,16,16,False,5,85.92746239999542
mixed_pool,h2o,1.472,-74.72297165015353,-74.88343181126854,-74.87025212143614,7,0 1 2,3-6 4-5,0.5896282889068152,0.0037580683584029773,"[0.9999994245995525,0.9999999429818895,0.9990606250659665]","[1.15080056395378e-06,1.140362176910159e-07,0.001877867442800385]","[0.9999999913059673,0.999060098947628]","[1.7388065320922408e-08,0.0018789186907556266]","[0.024948066767312895,-2.1638824254534003e-07,1.0163975295990031e-11,-0.0031198908453856492,0.0006367904145144169,8.0406946586292e-09,-0.0006198763349015207,1.5643960081822728,0.0009806718422112719,-0.0001517114239216208,-2.7559593177198236e-08,1.5701338497580197,-0.15331873613539748,0.023445312929427947,-3.989471311161928e-06,0.00010022929641234162,-1.5790466087694098e-05,-2.2780005553485422e-06,0.0,-1.6205523430589473e-07,1.930318309193544e-05]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",False,1,Maximum number of function evaluations has been exceeded.,1,500,1,112.02271809999365,0.7686985273847423,0.011500127847416929,4.683026247393733,4.998120082901003,0.29464447854179093,0.004074102906182393,0.38765162286160554,0.005183484552874662,-74.80803539803631,-74.88269542566793,-74.88262346241486,-74.88269542566788,355,1,-74.80803539803622,-74.88269542566786,16,16,False,5,42.02046289999271
mixed_pool,h2o,1.6433333333333333,-74.60908395860662,-74.8277744569619,-74.8017668464971,7,0 1 2,3-6 4-5,0.031878361074314965,0.0024180319820450435,"[0.9999996937891262,0.9993955982169955,1.0]","[6.124216537228833e-07,0.001208438264493683,0.0]","[1.0,0.9993953265370528]","[0.0,0.0012089812958976376]","[0.025108100916312343,-9.33619649457567e-09,-4.5935795544103925e-10,-0.001775755235064748,0.0007271872450385354,8.84444464510799e-10,-7.512604370747938e-09,1.856897697892654e-11,0.09246355275981115,-0.027111663417956594,1.2151113347318732e-08,1.110276514632546e-11,-2.953654273403189e-09,1.1739166753163863e-11,-2.0674803152728532e-09,1.1790449833074313e-11,-1.6201366418214483e-09,0.05572808507673671,-1e-11,-2.7585782157567606e-10,-1.666746566280697e-10]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",False,1,Maximum number of function evaluations has been exceeded.,1,500,1,112.03854780000984,0.08804137047788518,0.006949570787413633,4.9839968123276215,4.998790618543174,0.026093255790262,0.002753836596376522,0.03540645714002679,0.0034232900880423354,-74.82147416957939,-74.8273095365891,-74.82683341798939,-74.827309536589,415,1,-74.82147416957936,-74.827309536589,16,16,False,5,50.704233399999794
mixed_pool,h2o,1.8146666666666667,-74.50244469068971,-74.78779735400708,-74.74418803225564,7,0 1 2,3-6 4-5,0.02522092813628707,0.0013420299205877395,"[0.9999998521133536,0.9996645776899521,0.9999999999999997]","[2.9577327087526584e-07,0.000670732111969774,6.661338147750939e-16]","[0.9999999999999999,0.9996644426829704]","[2.220446049250313e-16,0.0006710020353462021]","[0.025146183635714615,-5.257097849598116e-09,3.141582706934295e-11,-0.001027825290722921,0.000774754099376711,-3.270421396052627e-09,-8.206039867961484e-07,1.7973805973773844e-10,0.06356179848911025,-0.029452779386699702,-9.95118225212617e-10,-1.342751630772846e-10,-5.042317143313101e-08,2.1902622679182268e-08,3.0874422399587095e-09,1.871905805581752e-11,1.3913077093006199e-11,0.49342217522557985,0.0003081209466635915,1.3831674475744432e-11,1.1067784890096874e-11]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",False,1,Maximum number of function evaluations has been exceeded.,1,500,1,116.21611469998606,0.06554014532177348,0.003515151515603875,4.987349537495465,4.999328872486275,0.021370586308458506,0.001626928329444168,0.026772646942904,0.001917361011076404,-74.78290739206204,-74.78754778665991,-74.78703736144989,-74.78754778665994,374,1,-74.78290739206219,-74.78754778665993,16,16,False,5,33.13188770000124
mixed_pool,h2o,1.986,-74.4081219286569,-74.7634086496263,-74.7124588371035,7,0 1 2,3-6 4-5,0.29312061591459415,0.007408829847783904,"[0.999999923551139,0.9998162959094999,1.0]","[1.528977161546763e-07,0.0003673744338072993,0.0]","[0.998220149908872,0.9982560942962726]","[0.0035565323159091333,0.003484770200351317]","[0.025606895659881928,-3.6454629401671494e-09,-0.0006818400097650916,-1.1244606219938312e-07,0.0008314287392864215,-2.7052261077627506e-08,-1.0931653383209364e-06,0.04520532031140009,4.618819571175323e-06,-0.032841782585938895,2.261445168362218e-06,-5.068357288336243e-08,2.0307422357575674e-11,3.9511242988685185e-08,1.8616701773605082e-11,-7.879634342458342e-10,0.08183313928770744,3.120067775559403,-2.2768453716351247e-06,0.07220654213230415,0.00037308365497334977]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",False,1,Maximum number of function evaluations has been exceeded.,1,500,1,122.71045869999216,0.15706712717877958,0.004237875534283045,4.84802043553164,4.996292463665783,0.17230187042648737,0.007761330542582215,0.2839606539875347,0.009115159492615618,-74.74235617103129,-74.76282206906696,-74.76246786680589,-74.76282206906694,367,1,-74.74235617103145,-74.76282206906696,16,16,False,5,33.26406129999668
mixed_pool,h2o,2.1573333333333333,-74.32755700899047,-74.7503671988667,-74.72446186856497,7,0 1 2,3-6 4-5,0.013852829979608905,0.00033859574236272394,"[0.9999999687206386,0.9999153781439908,1.0]","[6.255872186944345e-08,0.00016923655115996805,0.0]","[1.0,0.9999153481007875]","[0.0,0.00016929663248088644]","[0.025316938368066796,-3.164495768822268e-08,3.768522166624565e-11,-0.0004366636681896832,0.0007043725848075032,3.670930750429291e-11,-3.039174939738395e-07,1.784879418807093e-11,0.0325415201806347,-0.026981679193946315,1.0630870818922939e-11,1.127208278500714e-11,-1.011726863192281e-08,4.803805821157418e-09,2.0284182490424978e-11,1.0729217193356798e-11,-8.558804736822288e-10,-0.2705098160321027,0.0,-1.3772234725651411e-09,1.7700127755399585e-11]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",False,1,Maximum number of function evaluations has been exceeded.,1,500,1,124.7172336000076,0.0342323428664401,0.0007411207743085853,4.993061551600842,4.999830694965418,0.012763116375786268,0.0004686959038623078,0.014251053157148618,0.0005059708112122128,-74.74770514901397,-74.75030885576354,-74.7501163797226,-74.75030885576346,374,1,-74.74770514901405,-74.75030885595277,16,16,False,5,37.08271829999285
mixed_pool,h2o,2.328666666666667,-74.26125344782287,-74.74383916750543,-74.73072384439398,7,0 1 2,3-6 4-5,0.009787667616776186,0.00015484861109382742,"[0.9999999863511225,0.9999613005546368,0.9999999999999989]","[2.7297754723321077e-08,7.73973930792149e-05,2.220446049250313e-15]","[0.9999999999999999,0.9999612872905344]","[2.220446049250313e-16,7.742392025744671e-05]","[0.025317425621325145,2.7283146033682005e-07,3.44785998087538e-11,-0.00031749361125831297,0.0006308138542040042,3.727205169656835e-11,-3.978091754009443e-06,2.7427823735022365e-11,0.024637006590857134,-0.024499748525411754,1.0267087025428817e-11,1.6153335262892445e-11,-1.0013567723325438e-07,1.0262620655902573e-07,2.0105201011912633e-11,1.8549547678392715e-11,-1.4879955543817679e-09,1.6180339748439998,0.0,-5.873673880929031e-11,-3.030040687452206e-10]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",False,1,Maximum number of function evaluations has been exceeded.,1,500,1,114.0137318999914,0.02412514214560948,0.0003222858008138454,4.995100164955203,4.999922574196294,0.009439218960281635,0.00022948343814646434,0.010172271851212715,0.00024100757106945518,-74.74195256973157,-74.74381302754328,-74.743714574422,-74.74381302754331,365,1,-74.7419525697316,-74.74381302757455,16,16,False,5,35.46792060000007
mixed_pool,h2o,2.5,-74.27993450940825,-74.74059586931907,-74.73518724118864,7,0 1 2,3-6 4-5,0.6411114275925499,0.00202380445445427,"[0.9999999947006374,0.999999999999946,-0.9881413531510245]","[1.0598725230792638e-08,1.0791367799356522e-13,0.02357666619286236]","[-0.9825877279428966,0.9765575199437266]","[0.03452135689601621,0.0463354102413579]","[-8.567146148774357,0.0011385252769675256,-7.626302455492263e-05,0.006693673022549539,0.00764536631173138,-1.5707954478256907,-0.0010114716752119461,2.1031885623745288e-05,-0.005919242605432705,-0.006718079958759694,0.7283743211547496,0.29709924724464387,-0.020592618679902294,-1.537527643399629,-1.581012660973301,0.024717119962172455,-0.1369203893753156,0.20086898461170002,-0.4213056039269429,0.1628068977299658,-0.1037880924937978]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",False,1,Maximum number of function evaluations has been exceeded.,1,1500,24,28.152227100013988,0.30862526424525394,0.03764173384379662,1.007486622463411,1.005828433550389,0.3517773944743814,0.0825172355171688,0.3917339839849674,0.09546135865599724,-74.73489672116177,-74.7342018898028,-74.73972277893282,-74.73970753115694,398,162,-74.73494528942662,-74.73420193383893,16,16,False,5,30.419985300017288
